sigma,B,Obj_mass,Obj_concentration,Obj_retentate_concentration,Obj_permeate_conductivity,Obj_retentate_conductivity
0.42105263157894735,17.36842147368421,1.5279267682821354,2.135636225635622,1.982560532371462,3.5870173605557123,1.6050337627763207
0.42105263157894735,18.947368789473682,1.5451206323857753,2.1630223065575853,1.9810042642628898,3.610058813697759,1.6038310524231407
0.42105263157894735,20.526316105263156,1.5599843150518644,2.188073206881601,1.9800039941101615,3.629886738181147,1.6031127059623402
0.42105263157894735,22.10526342105263,1.572959703753278,2.2108356459722573,1.9794071092030434,3.6471273334974414,1.6027428812865823
0.42105263157894735,23.684210736842104,1.5843840753411158,2.231472172306799,1.9791048548377088,3.662254514940569,1.6026251536821225
0.42105263157894735,25.263158052631578,1.5945191723028465,2.2501847791879,1.9790187399503847,3.6756334104875514,1.6026902190064276
0.42105263157894735,26.842105368421052,1.6035711447059655,2.26717892111712,1.9790914760741052,3.687549802769547,1.60288772000283
0.42105263157894735,28.421052684210526,1.6117045186035226,2.2826475665458217,1.979280836236135,3.698230525542951,1.6031807204608717
0.42105263157894735,30.0,1.619052169122639,2.296765106693604,1.979555428155484,3.707857889942279,1.603541910808379
0.47368421052631576,15.789474157894736,1.4738832149220003,2.104603021470066,1.983885775012901,3.5598761740643594,1.6060229146883906
0.47368421052631576,17.36842147368421,1.496771401108097,2.1340502144729983,1.9818227829482107,3.5869711551093264,1.6043835555158479
0.47368421052631576,18.947368789473682,1.5163300741361243,2.161427383162836,1.980472263434168,3.610009796266808,1.6033673229185763
0.47368421052631576,20.526316105263156,1.5332310375467995,2.186492986726557,1.979632526070675,3.6298360275453407,1.6027943242209997
0.47368421052631576,22.10526342105263,1.5479783787398689,2.20928421724351,1.9791620677315505,3.647075709384314,1.6025388522743287
0.47368421052631576,23.684210736842104,1.560957173894088,2.229957614586116,1.9789601913827546,3.662202526301043,1.602511822661801
0.47368421052631576,25.263158052631578,1.5724663655944433,2.2487113850606946,1.978954332098471,3.675581446230554,1.6026493239162167
0.47368421052631576,26.842105368421052,1.5827414155406712,2.2657485970785447,1.979091616812397,3.6874981390396027,1.6029050133662126
0.47368421052631576,28.421052684210526,1.591970218374987,2.2812607208997164,1.9793331482130627,3.698179357957957,1.6032449802510091
0.47368421052631576,30.0,1.6003044850992325,2.295421216402976,1.9796500731040272,3.7078073559652918,1.603644220930018
0.42105263157894735,1e-06,1.1159196835625214,3.0457572142211107,2.3701525849512737,3.045757012591083,1.9590801734705763
0.42105263157894735,1.5789483157894735,0.9109899638003132,2.69819535443916,2.227105413261236,2.7007138894785765,1.8257839972035639
0.42105263157894735,3.1578956315789473,1.0163428359797515,2.425967731263215,2.139787785637009,2.8374262348454944,1.7454352535372355
